VaR,ES
-0.018214524798834203,-0.026846872900762313
-0.01800171815709444,-0.02680666842596715
-0.0189078547312071,-0.02612229742127116
-0.018305437892062685,-0.026742952767627108
-0.017246849385156828,-0.025553036492012838
-0.017395233949265954,-0.02715547184272079
-0.01797403175745468,-0.02697764219682613
-0.01806631566044006,-0.025561425458028197
-0.017328584807397355,-0.025451013614463492
-0.01811353329491819,-0.026408968896728505
-0.01829207782206311,-0.02579970190631504
-0.017148606821620165,-0.02496705268047651
-0.017794639545351112,-0.025651354782954074
-0.017364960244909043,-0.024210677668083363
-0.01716333529131566,-0.024286390876365242
-0.018231721590370602,-0.025808389159818056
-0.016631601703319062,-0.02448318621226241
-0.016803997071706427,-0.02521472520672875
-0.018206653885884428,-0.02687738874201479
-0.017641744942371133,-0.02517807951773849
-0.017373164025823482,-0.0262833535329058
-0.017215020049861664,-0.025567716026076152
-0.01713991121189764,-0.023463005438823636
-0.016002017476471907,-0.026005209612824855
-0.017094898322228446,-0.024292192941304202
-0.01861409288514211,-0.0257024950418551
-0.017096983896819042,-0.022716538347439637
-0.01723255561061286,-0.025309224777437387
-0.015489932313906059,-0.02368775725366975
-0.016853471885386884,-0.025445578096755364
-0.016582354653025638,-0.026146238843917962
-0.018527298582530233,-0.026437395303071366
-0.017425631149806515,-0.026338174605779766
-0.018297813899290156,-0.02765688843760707
-0.017662792604478388,-0.02560178791298644
-0.01772441345343013,-0.02415981191412991
-0.016984389039677694,-0.023904131841869725
-0.017055346805491634,-0.02375401668500905
-0.017316651470614678,-0.023963410484197905
-0.01708791120131047,-0.025228913022810433
-0.016529863942957704,-0.025156331160833174
-0.017026002313133753,-0.026031380414503116
-0.01826061327670604,-0.02618324263432253
-0.018627522833055025,-0.027135711441741716
-0.01726025843881622,-0.02650674257163372
-0.016708621510257683,-0.023534896446037182
-0.01806486040770881,-0.026592286970943527
-0.017127250778555828,-0.024922329831161827
-0.017678743653303564,-0.024690071897083322
-0.01673287195140428,-0.023837039693184837
-0.017740459181409412,-0.026952661144289652
-0.0181294542661665,-0.025706294441969528
-0.017790019454789568,-0.026085879208113286
-0.016061908655900525,-0.022787318305616658
-0.01671569491417633,-0.024346330085253096
-0.01620879864911411,-0.024870495189307378
-0.016042841016750853,-0.02512932615874862
-0.015697301502455248,-0.022279862702332096
-0.01801832414475119,-0.024716575342878112
-0.017383453703162948,-0.023916082570667428
-0.016868040361457348,-0.02415783912088189
-0.01667086604475768,-0.024367286329884892
-0.016879102080838537,-0.023931831661417137
-0.01718922433976133,-0.024330017819556002
-0.017272583103631372,-0.024464664174678536
-0.016387789035198712,-0.02274377649295965
-0.015420839900865124,-0.022718847944212008
-0.015890216573173226,-0.023304636065361546
-0.015449982252394877,-0.021880351313022555
-0.017010072863448723,-0.02489358019852001
-0.016513157013541647,-0.021618223891776967
-0.016936450025711244,-0.025034407212222096
-0.0156218870202693,-0.023183935404918463
-0.016984264691019182,-0.025509597177293362
-0.015982629660157982,-0.02313967010168941
-0.016528671425088473,-0.023590658589025273
-0.01583200353437134,-0.022328868953866977
-0.016521584421366017,-0.02208708544580708
-0.01716385971633421,-0.02418691843763132
-0.016259575026105432,-0.02330293187902792
-0.014648383567060753,-0.020658526841495734
-0.014873601090034777,-0.021995887297166776
-0.014667282870516102,-0.02221392937962063
-0.015260154406225728,-0.021847363223398027
-0.015257760412728662,-0.019819850479771563
-0.015001837454294112,-0.022176213523722267
-0.014280545744917009,-0.020650776255270262
-0.014274091634250785,-0.022229646512746323
-0.01357665694696086,-0.020659061843187373
-0.01325742742190349,-0.01970392542025141
-0.01395328314669681,-0.02183054319588746
-0.013680237849374853,-0.02086873060553867
-0.014856719337916801,-0.021320536461490694
-0.015013656919225512,-0.02078598648527481
-0.015508024828278037,-0.022290001921206924
-0.014858380113735192,-0.021369436797067157
-0.013784211108203777,-0.020241793143762832
-0.014062332588789531,-0.020379419660725567
-0.013937436577206357,-0.020404718154351707
-0.013619433498568109,-0.01909972250701604
-0.013700154727379506,-0.019933628293650182
-0.014098388270062092,-0.02039342157732679
-0.013751047295390494,-0.020153407776163437
-0.013161144901615582,-0.018674748887172746
-0.013602615025348472,-0.01904144675602991
-0.012353186489401431,-0.017231021579098088
-0.012959516729983255,-0.018690838323853848
-0.012227291631467584,-0.01805574232933183
-0.012910824182921152,-0.017741812260990687
-0.013539072463319065,-0.019251711024179326
-0.013312639350456696,-0.018020941322063957
-0.013533641827985344,-0.018382582889677555
-0.013064449525572577,-0.01836699388187014
-0.012396456331559032,-0.018907075943243624
-0.013571370471985244,-0.01934545926089339
-0.013135670670156096,-0.02034156186083566
-0.014459042358999917,-0.01951825529995028
-0.012128123203406043,-0.018958819586553953
-0.01203989910932048,-0.016965901582004585
-0.01171034529319701,-0.017905324806225326
-0.01283876534740769,-0.01893330066415867
-0.01280003056337296,-0.018177444199140483
-0.012110482531607663,-0.018541261040777454
-0.011347752221919326,-0.016700694133649677
-0.012429021610423656,-0.01695544998006388
-0.01220621677188293,-0.01788724755065416
-0.012375482487646297,-0.01902036105602633
-0.012386472457199711,-0.01728582754063765
-0.01204631218069202,-0.01776633047302436
-0.011878623850551872,-0.016328272867017768
-0.011357177657395546,-0.018512088242925277
-0.011878086512377548,-0.01718952591147474
-0.011628358057928183,-0.015708089998811098
-0.011270163530007623,-0.016881866563842787
-0.01119890168442466,-0.01623969873583786
-0.01130574904841621,-0.01632492044285974
-0.012037278976354971,-0.017365577901054956
-0.011046827362995495,-0.015975507595177563
-0.011394292327454978,-0.015833144522000776
-0.01119017225789457,-0.01627679016828942
-0.011227374484243182,-0.016386190393137025
-0.011071230254463217,-0.01633986516016884
-0.011980356849321923,-0.01612962623280998
-0.01172022993378254,-0.015546296788387324
-0.010921874089995566,-0.015456892477412523
-0.01038707562603546,-0.015827358000162283
-0.010335429718626594,-0.016005163561092644
-0.011753873874653036,-0.01721743585513411
-0.011122152776675385,-0.015623829273626518
-0.010915215738579271,-0.016575810928148537
-0.010203706155292907,-0.014820477395612904
-0.011783424694604852,-0.016824177474645263
-0.011397475889945538,-0.015563459127353211
-0.011381016833236475,-0.01647399032888845
-0.010937374824711419,-0.015936110205309023
-0.010696819216919264,-0.01639857348437916
-0.01128658215159592,-0.014540442050944433
-0.01134622618769724,-0.014862732205099833
-0.010889866712524251,-0.015392173884322055
-0.010476314809902503,-0.015112417305264286
-0.010844928351334925,-0.015519919935609427
-0.011685049399499499,-0.01713236168196787
-0.00982759877284175,-0.016363444538285768
-0.010977688988967619,-0.015571101245283143
-0.010300953420341062,-0.015152299933387675
-0.010490824366680656,-0.014556922389487487
-0.011261349981228458,-0.01672118373939541
-0.009795199117935157,-0.01467949886016956
-0.010883413693706804,-0.01494132060743267
-0.01091552934669559,-0.015100776074124942
-0.010936068976360229,-0.014844222449577877
-0.01093284652601371,-0.015520126650937613
-0.009946141777386808,-0.015720194172006558
-0.010247236361515744,-0.01520415509646075
-0.009518052950503987,-0.015666188133894907
-0.010172504621636705,-0.014702819998120363
-0.010648069653649252,-0.015994048111869014
-0.010040609192859658,-0.013717359149085897
-0.009403381632642916,-0.01412030283477277
-0.0106932973432586,-0.014267328776688418
-0.01030449583760226,-0.014731290604972106
-0.010823871855748813,-0.015761665418811396
-0.009885313094657414,-0.015581787651540413
-0.010977473701186282,-0.015802045776104893
-0.010481178467756593,-0.014433009657241116
-0.009904348676811444,-0.013974772216187736
-0.009434524240935098,-0.014096087940811384
-0.010473415958589917,-0.014858955807383722
-0.009900009104366956,-0.014355440607088113
-0.008998132481620598,-0.013831816660762077
-0.009547470719828116,-0.013982106416456329
-0.01014283591012686,-0.01496484792031627
-0.00943701682672289,-0.014010238337120893
-0.009630404960428,-0.014174872908718826
-0.008847464338965359,-0.014156186490234684
-0.010057405629293496,-0.014554982554465254
-0.00990892434228412,-0.014113778900284854
-0.009165940531861249,-0.013765807542760744
-0.009639931367224557,-0.013508676471284682
-0.01034494769693471,-0.014512733434355805
-0.009639479860910755,-0.014015407304966398
-0.009369822507371249,-0.014511518471607627
-0.00954613851525068,-0.014148863120883181
-0.009018597659612281,-0.01180360197162489
-0.009819709598211091,-0.014465775952092079
-0.009618883076807553,-0.013663380655225882
-0.009355873349137405,-0.01356175937373413
-0.009734857184833516,-0.01389052225205406
-0.009724148241396167,-0.014088906639427088
-0.009745633836549273,-0.014344609273542294
-0.010374146278244466,-0.015163033926647028
-0.009992687831302041,-0.014620518250034535
-0.009587356060892711,-0.013906595203864551
-0.00940264660755987,-0.014390686190080113
-0.010350072000780416,-0.015330906977998075
-0.01017252192687069,-0.015616929636552873
-0.0107817478221657,-0.015667366944762406
-0.010426019416810609,-0.015433678427941832
-0.010948881329713294,-0.014268704345009414
-0.009372142484797459,-0.014811218620389277
-0.010712067451346978,-0.014163100005799598
-0.010183458760021264,-0.014690542275874224
-0.010251627596810507,-0.014745981103622312
-0.009821689554449727,-0.014006053825741306
-0.009627674518310671,-0.014397948096681781
-0.010249295627135023,-0.014909028621919609
-0.009869993836493469,-0.014499541998763967
-0.009599861586040728,-0.013778244381476972
-0.009985939223719138,-0.014913053095252182
-0.010167755520381825,-0.015572467550285756
-0.009658850695713839,-0.01397582218942205
-0.00974284969669256,-0.014973230212203545
-0.008972581039919738,-0.013273118541575257
-0.010109234950562197,-0.014497646224198609
-0.009586021835257837,-0.014629071353577416
-0.009792327993842064,-0.014559247819186912
-0.00932385641933948,-0.014209672277912526
-0.009853186697663083,-0.014994895958206734
-0.009793584726234582,-0.013946725802287832
-0.00935519023676571,-0.013731077020584105
-0.00925007426848283,-0.014205308528964232
-0.009475758735597684,-0.013150883159120623
-0.01072627794020576,-0.01441548570423481
-0.010346872065200892,-0.014262900885752168
-0.009984961533066241,-0.013748785828364913
-0.009829978109973091,-0.014702248816628039
-0.00987916335390229,-0.01407364657749615
-0.009712992420311846,-0.014906391884256737
-0.009696215408174261,-0.013918812591396334
-0.009987159874816463,-0.014786551812984126
-0.01027789199951543,-0.0142165249572966
-0.009997212385070718,-0.015530206394416754
-0.009488652807607943,-0.014276965101846515
-0.009310515049236807,-0.014603961992419732
-0.010524815445441973,-0.014615870354223588
-0.0093388181337865,-0.013663981343243115
-0.00925348318480438,-0.014961076714825767
-0.00955899131348617,-0.014198069743063655
-0.00969513962709233,-0.014620665573779919
-0.009609353435683074,-0.013652354915492618
-0.009510593401127506,-0.013454469704829613
-0.009536622449742172,-0.014070492874236527
-0.009252562045614168,-0.014436565680558315
-0.009261839072558118,-0.013903868844690193
-0.009789901192022143,-0.013109178139626637
-0.008833249002794386,-0.013632678088551477
-0.009718310663294295,-0.013051598525911211
-0.009310284379854608,-0.01346706698437798
-0.008950878125078655,-0.0130886943418089
-0.010104975187339969,-0.014413624005533648
-0.010061729750277157,-0.015147660992375108
-0.009595295995669358,-0.01422451801535797
-0.009724096198736666,-0.015848849849730215
-0.009815399111405793,-0.014085055823291283
-0.00952742226071124,-0.014463837114663787
-0.009581815042161275,-0.013201379772168018
-0.010340834993018636,-0.015527953275318696
-0.009653080809147957,-0.014848625043024059
-0.00950947996915699,-0.014385213616726742
-0.010006074624880946,-0.014150401040209143
-0.009668980552649016,-0.013427759113317742
-0.009135253561025953,-0.012388298407158535
-0.010407822018563499,-0.01378944277680181
-0.009450846924039856,-0.01412393896466593
-0.009720597534724481,-0.014410555532368093
-0.009660639235201798,-0.013392420962209738
-0.009664201339750399,-0.014750196554273261
-0.009860795728672687,-0.014299881112275023
-0.009951432158611271,-0.013929852293467755
-0.009661118319672611,-0.014267854046453553
-0.01002819832537559,-0.014828210078610854
-0.00943383455232097,-0.012980127117924971
-0.01039891894262921,-0.015662497617590282
-0.010339445938971481,-0.014563905942123763
-0.009049519482211516,-0.013521402665708398
-0.009199961214500008,-0.014389690863057844
-0.008982786672534118,-0.013951677319302167
-0.009206584504702743,-0.014050806514925483
-0.010287718198274716,-0.01477430744560603
-0.009639488592544303,-0.014110081542341932
-0.009144081980876902,-0.013035715847704424
-0.00943461458265073,-0.014207187569354636
-0.008942686106634179,-0.01441802458114299
-0.009636311064717773,-0.013478101608967697
-0.00986201981399423,-0.014244695691090284
-0.009776281061115782,-0.013660413175778261
-0.00971965859250412,-0.013217195839748931
-0.009008603359041896,-0.01382383885501798
-0.009563861971379883,-0.013707557589674573
-0.00882709364622628,-0.013298539981118957
-0.009063955038693245,-0.013168630202079439
-0.009773798838669892,-0.01462633324082778
-0.010345990191764774,-0.014319320742376154
-0.009543032227750395,-0.013729864566427205
-0.009144305290319135,-0.01301148367803648
-0.009525745919820795,-0.014386199928340162
-0.009153351080916111,-0.013140303280627952
-0.009029663966425835,-0.013931052402068102
-0.00878335962749789,-0.012627622378638039
-0.009326088915116746,-0.013142032572211193
-0.00892290774259181,-0.012832565789758324
-0.008750049848881203,-0.012375810524402196
-0.008588550503332236,-0.013689386359270616
-0.008490387378940301,-0.013795406400979354
-0.009617266930206462,-0.014036547676395046
-0.009204466360406999,-0.012781267968190688
-0.009146556853816847,-0.011919909789379426
-0.009952215745987366,-0.013909856984715807
-0.007970244958354144,-0.012256873633970907
-0.008659986768933845,-0.013095087183004079
-0.00860258012120119,-0.013314738971410597
-0.00958202734340567,-0.013854282770746917
-0.009206577842344825,-0.01382436853184229
-0.00973655007512251,-0.014410406299785518
-0.010174657851794729,-0.015455869129894682
-0.009925085478878016,-0.015150389503354145
-0.009357257288087596,-0.013628798628223058
-0.010089767275697738,-0.014154386181985137
-0.009198572513539633,-0.013887045796090135
-0.009539012820655531,-0.013858193678047687
-0.00906003777880901,-0.0134871710833311
-0.008817654667119283,-0.01370719162427644
-0.00938581989861473,-0.013945611654419477
-0.008933831698954096,-0.01177484259078877
-0.009441831699027398,-0.014133295640121477
-0.008684817155029776,-0.012445755911981226
-0.008865975823479784,-0.013571287777246
-0.007794616545881798,-0.012613373948311553
-0.009196903553925039,-0.013777101334566656
-0.009565323022021984,-0.014920971585964895
-0.009499626305440457,-0.014078881141047682
-0.009227045898212483,-0.014665481587467175
-0.008894844318026347,-0.014284152302569665
-0.00967078063903703,-0.01349924485109903
-0.0088413560276372,-0.012292521052143004
-0.009774106780977386,-0.01564501313672196
-0.009595319802859438,-0.015378450886894187
-0.009180806352367434,-0.013268613650946968
-0.009828733990363624,-0.013197087492725879
-0.009322870217741504,-0.013997273409191237
-0.00901355155197969,-0.014110721068531805
-0.00862806070401465,-0.01182743676398591
-0.009550575867567832,-0.013822841217286814
-0.009572304963257389,-0.014482164680697206
-0.010039044852374564,-0.013983546269515876
-0.009612489466653868,-0.014187168335655942
-0.008440000412416474,-0.013035207129061567
-0.009191923272595997,-0.01375133356984418
-0.00950704415932536,-0.013913778607484826
-0.008704540512994968,-0.01377894528332159
-0.009933072256132646,-0.01440512635363882
-0.009624376032513883,-0.013846575777451181
-0.00930517585747548,-0.01446436823594292
-0.009409680462557147,-0.014817639197909105
-0.009368623362030511,-0.01406933813792668
-0.008821283767045664,-0.012797351781905362
-0.009507930908714629,-0.013141411462866369
-0.008839766398237168,-0.012850381302103819
-0.008999021407881419,-0.013104485632089085
-0.008897441282280953,-0.013876799187103404
-0.009169616349016602,-0.012980038872669313
-0.009944991805743923,-0.014406719032208005
-0.009857270027340943,-0.01341152178148103
-0.008738969183477179,-0.012908642084847613
-0.009782753271546667,-0.014143988071286391
-0.009895894432712098,-0.01468042482524567
-0.009757590736359841,-0.013573620183945345
-0.00922738698061471,-0.014304309397347338
-0.010499500720298129,-0.015174034378520076
-0.010778874481687111,-0.01550022796270954
-0.009873801118612528,-0.014989957336236976
-0.010005770408436008,-0.01495029203943122
-0.010680827828105508,-0.01543087438750003
-0.009567311109828726,-0.013637661682376196
-0.010490117765408341,-0.01486041487100033
-0.010130500792124707,-0.01455169563979327
-0.009941175666630666,-0.014970141754160962
-0.00920082012930272,-0.013551689382005834
-0.00964316823303881,-0.014542977565488033
-0.01028148010061294,-0.015874132573645113
-0.009967145693501097,-0.014192450398159515
-0.011061105745595774,-0.015450941373956634
-0.010134493359984014,-0.014111148065635562
-0.009790830190705712,-0.013742682569266397
-0.010928190475660992,-0.01633304723668181
-0.00961786116759867,-0.014203687560704385
-0.00967406785534992,-0.014894076985106112
-0.009787491630315425,-0.01456156900024062
-0.010303765534712352,-0.014499368582574591
-0.010358382785480522,-0.01531242984501399
-0.0106232081815028,-0.015591829011918572
-0.008969675557474265,-0.014530231587050088
-0.009294276797007534,-0.013260744300559449
-0.010612954201218166,-0.014366917580517445
-0.010008786618039032,-0.014646476761165364
-0.010891914643488898,-0.015498807019483926
-0.010617279798511816,-0.01594219855347061
-0.009120173225091247,-0.013292496303776286
-0.010965269004504424,-0.014711690098094183
-0.010391232812044286,-0.014927368589246393
-0.010086242457736606,-0.014118129998292275
-0.009459535649104433,-0.014066104429958983
-0.010702389691886163,-0.015304226457926652
-0.010612397850992984,-0.016347680433729594
-0.009906241027303943,-0.014234508244524982
-0.010549226097766503,-0.014657774158189404
-0.00960290519349556,-0.014969532898727555
-0.010246370654998515,-0.014563896955205567
-0.009738304418543484,-0.013789495743638904
-0.010830351573137227,-0.015071847468169227
-0.01035654388538075,-0.014386958355463284
-0.009691646791781418,-0.014323388663371404
-0.010869579082586952,-0.015486398674601453
-0.009967154325675137,-0.014481847592092905
-0.011209018304378355,-0.015126471557223608
-0.011602903404711738,-0.0160323332663148
-0.011010429069105966,-0.015143666835484272
-0.01037254040962736,-0.015961814778146975
-0.010997671074118568,-0.015733324047175132
-0.010530417631382554,-0.01630594856804078
-0.010502292478918974,-0.016154355679976487
-0.011123886531936173,-0.015701607676694034
-0.011019628671246949,-0.01611991513253113
-0.01150845652126224,-0.016919630782854366
-0.011732437408478267,-0.017952514227482178
-0.01180271374639738,-0.01690238217679865
-0.012022288160611154,-0.018011619041408335
-0.010544857926249658,-0.015532169095681751
-0.011738519323369983,-0.01622534929818986
-0.011660017001724721,-0.016099455110798987
-0.01157887675015891,-0.016639683825336017
-0.010998473852480872,-0.015057587284321964
-0.011561459715163194,-0.016531780129285033
-0.013431517791597264,-0.018074779277448112
-0.012213450681692946,-0.01763507483497034
-0.013231139293608661,-0.018348252237534682
-0.01512323224939175,-0.021798171416950757
-0.015314564634993541,-0.022066406641073066
-0.01552766533540203,-0.021651019837884138
-0.015285670661887104,-0.023139231769896896
-0.01502814108705632,-0.021856831458016725
-0.015988018862053012,-0.022749916329628764
-0.015087093645547459,-0.02193595626948865
-0.014551586224962589,-0.02123227605478305
-0.0160782915449568,-0.022604895084393766
-0.016283527717706355,-0.024249750051058318
-0.014773565592206859,-0.019798851632385157
-0.015876358625265576,-0.021190268471036378
-0.015989165851716204,-0.024199207316186317
-0.015253534057459902,-0.022374816370048033
-0.01607328487545894,-0.023971171945563193
-0.01669140517135668,-0.023843796130074847
-0.015458654801678596,-0.02290342893996612
-0.015651845047380805,-0.021430611754125656
-0.015728086993123495,-0.022068336675991517
-0.015388731458395095,-0.021431504133144694
-0.01515457294977268,-0.02274066372287781
-0.016453283482077006,-0.023638553918070567
-0.014904904815159485,-0.02121932011464714
-0.015642432691614073,-0.02245399656375586
-0.01538402673816133,-0.02222555602594273
-0.015311684172417945,-0.02121758527462438
-0.015304760556099051,-0.021166342969011584
-0.017175394065712217,-0.022924557140569055
-0.014886889415212094,-0.020457157158511777
-0.015185786593429815,-0.021601750362285673
-0.01508930827561205,-0.022004490146559617
-0.016312432074511725,-0.023584235290085905
-0.01633610772265912,-0.022769729459634718
-0.01590563344584815,-0.022390851110724082
-0.016350675419859816,-0.02346665449831449
-0.014726198574709146,-0.021794129985930596
-0.015541821663736185,-0.02226991329794216
-0.016703359144377754,-0.02325523188308237
-0.014986214370475676,-0.021583690494060392
-0.016620390021664554,-0.024024729712105775
-0.01601047083833855,-0.023480234561031665
-0.016243205190760758,-0.023220367292755117
-0.015828555315834814,-0.022198647145155563
-0.014529544194779885,-0.0205287144882327
-0.015270684958023447,-0.021903081809263272
-0.015459769972229582,-0.024943889915053183
-0.015368229498984424,-0.022449241460579663
-0.016211330740867703,-0.022463613901041728
-0.016332548478194035,-0.02385057225560846
-0.015610996368875517,-0.022394893608826433
-0.01649477046882811,-0.022990517111806098
-0.01600988131599955,-0.02240537088925575
-0.01673656164521262,-0.024938639086524887
-0.015102027891997208,-0.023423485976487864
-0.015560441821402142,-0.023063671783375254
-0.01597435837722867,-0.021344048541541826
-0.015305075778698227,-0.021222344567817845
-0.015294006286949675,-0.021898811640007086
-0.015998717142439136,-0.021656638321422905
-0.01575109081827774,-0.024469268790541395
-0.017294596619703718,-0.023003777473520604
-0.01504443115635992,-0.02226979438161005
-0.015942140487364757,-0.02295398539720501
-0.01706447965746937,-0.023521846012148084
-0.015151406867097688,-0.021871778425031713
-0.016164468745320643,-0.022814441337144636
-0.01484762030364349,-0.02088152767795298
-0.01650204733379748,-0.025209396196398007
-0.016582679182736794,-0.022609635053635824
-0.015657845410407017,-0.02216169850738528
-0.01707133948525671,-0.021964743644945845
-0.015880840320080893,-0.02169474847703186
-0.01509612791576855,-0.024027579579015655
-0.01593845744935589,-0.022502818577535715
-0.016190365234306472,-0.021862524171789136
-0.016517784494370982,-0.022778646964856274
-0.016207340697756804,-0.023218783271151563
-0.01674561709685659,-0.023800404969137805
-0.016937504705686966,-0.023815222835495357
-0.015520396462677982,-0.022352938779436334
-0.015197729040953538,-0.0208429474795998
-0.015334078212192433,-0.023259696653413178
-0.015785051221709468,-0.02444500093003385
-0.014721375389375105,-0.021002998213656015
-0.015502295918997643,-0.022466544039806222
-0.01579744157584681,-0.023542000010233117
-0.016316732136459195,-0.023962491879832265
-0.014266227812552898,-0.021819934549446765
-0.01580445294153264,-0.02198266013647325
-0.015164120757287188,-0.022350609799014834
-0.015423487608418097,-0.022206038504942165
-0.015580081412257453,-0.022410782572517506
-0.014713655320362553,-0.021583063979941544
-0.01540148383227445,-0.02233977840852154
-0.015052985843150677,-0.021986527220586992
-0.014910061605110096,-0.020922580195230137
-0.016107081797023737,-0.022735391534225425
-0.015349990590479893,-0.021993796508497098
-0.016060225263570815,-0.022976241079608065
-0.015532543272802317,-0.022287983993154677
-0.014651733131484159,-0.022996947033608613
-0.015546038741815482,-0.02172957676259915
-0.014975597255752284,-0.021255302057116947
-0.015608120200156192,-0.021798618508856737
-0.014681781796678207,-0.02206347289051118
-0.0154474624532527,-0.023070347417351988
-0.016314119595904578,-0.025949853019365966
-0.016174186527001522,-0.02291924614934725
-0.015833346121244735,-0.0214484593254188
-0.01593543448454941,-0.022215150797511476
-0.01578911857788815,-0.023149086267681692
-0.016840908102243927,-0.022933014596849533
-0.016054065765178874,-0.022432996210368313
-0.015568069559142937,-0.021842206181217075
-0.016179820912185353,-0.02317026089467638
-0.016216259663408002,-0.023709754423206976
-0.015024100287487773,-0.021862108460657552
-0.015375337142065232,-0.0219289214358189
-0.016444172666808313,-0.02332351115264686
-0.016503566977563743,-0.02227027500282196
-0.01614960908227495,-0.023786014979194924
-0.016227303445190487,-0.022221137933193767
-0.014380898284233565,-0.02139918075249225
-0.015461939638020977,-0.021627444923091103
-0.015324524552146971,-0.02251384062155304
-0.015409280769079107,-0.02284227400335626
-0.015588992157492846,-0.022695497353953466
-0.016628555286709513,-0.022660314412406277
-0.015466634467660827,-0.02242636838870395
-0.01536937594863103,-0.021770493519324835
-0.01433032146997237,-0.02035506624189197
-0.01552200980200981,-0.022821396642617592
-0.014658026118882565,-0.02034984363077508
-0.016104410120512655,-0.02321345455528498
-0.015341907660171543,-0.021968483684378374
-0.014775918434630594,-0.021799231065732873
-0.01537840253686861,-0.020671807224765644
-0.015613486951116756,-0.02169231908131583
-0.014512314320932548,-0.02256792172600538
-0.015371715371805442,-0.022895562169428695
-0.01479594132847233,-0.02185460766459283
-0.014718230770561478,-0.02255461438534895
-0.015241873377921206,-0.021279803254484572
-0.015429803860729414,-0.022744925033485002
-0.014422871786625385,-0.02106174510512994
-0.015545212836888155,-0.02157367082599281
-0.015121605526197167,-0.022997266678479292
-0.015546684544029923,-0.02321307595440289
-0.014535628563754786,-0.02106418733516724
-0.015035282790195769,-0.021271693920106638
-0.016215496578409518,-0.021450417272665067
-0.014384857800825634,-0.020829324894038402
-0.016233647683178736,-0.022657124045059346
-0.015339918019312896,-0.022203516844445853
-0.01624100561794077,-0.02196085966357412
-0.015963288994129802,-0.023575513842203782
-0.014389793354317686,-0.021972861133047198
-0.014711983312917037,-0.02142717225985034
-0.015138581376201846,-0.019829129628187905
-0.015598803595198565,-0.02104522125609916
-0.015236125056723874,-0.02140346574115263
-0.016259571473414867,-0.02228476953458637
-0.014337070743130328,-0.02051637594449255
-0.014530759588685799,-0.02076705371261109
