SP500,Long_Treasuries,Real_Estate,Gold,Crude_Oil
-0.02494826439391018,0.0019291634578979533,-0.01358655422810584,0.02181143769495142,0.08898934577542139
0.033333604251610804,0.0,0.0027546652130143734,-0.014471780348512042,-0.029085852671524526
0.004543210929574659,-0.0009620911880312555,0.005494050091018776,-0.00330394242529386,-0.05563483039616146
-0.02487604129747012,0.006743722873527647,-0.006374678028272629,-0.0014732740202002548,-0.0045316531146947225
-0.0037104495069194554,0.0,-0.006415939751358013,-0.0029510080875519984,0.018209361463686013
0.037709950706660944,0.0019132596842321714,0.007379777883968597,-0.0007398509007935372,-0.01788371051461346
0.004261514407755351,0.0028666087403976803,0.0027473892082272577,0.004072588221616158,0.040971121179441905
0.004467447824136439,0.005712568327104872,-0.007306370610715596,-0.004056069520660288,-0.016618067274134063
-0.006670854468028509,-0.0037869129929697376,-0.008279570403859404,0.0,-0.010673009642374054
-0.023506208657465222,-0.003801746039886922,-0.010203852768934207,-0.014439073707350092,-0.012286480687308532
0.002751313325251692,0.0009535142496919224,0.0065607010007311395,-0.004883614766838629,0.023968475044634063
0.018975475429122257,-0.0009526059263668119,0.012103696075677517,-0.001887504762251524,-0.031111088505497708
0.008974903862819295,-0.0009552722268428848,-0.0018397988476837046,-0.00037823791915359006,0.0033639329597885403
0.017233746470231903,0.0011520732983070214,0.006451787883252624,0.0022701707575771835,-0.0036575050764771078
-0.003388203863421979,0.0019180172089865444,-0.004579054846255648,-0.003775009524502937,0.015601167257736748
0.0016448856233637343,-0.0009566401849400163,0.0027603201959720547,0.0018946571108906518,-0.019879513019435024
0.000547844111686846,-0.007663083696020312,-0.0036698336174271207,0.0007564758383071801,0.0018438093701811376
0.007003563625757714,-0.0028956105201305427,0.002762568102994134,-0.0003779520075918308,0.007975526024544655
-0.00021756131161210224,0.0,0.0009182460820624794,-0.0007561898186436711,0.016433381177638484
-0.02217366960365874,0.001934808728245585,0.002752502903871301,0.0026485517947869575,-0.003293431297191174
-0.0037793865931287085,0.002899803230123066,-0.001830061973247754,0.0030188218602593686,0.01982576837672201
-0.024325287261588335,-0.000963785203311085,-0.0073328670694498,-0.004890849709072609,0.004123693269582063
-0.007776881523392731,0.003858039159978288,0.0018465935691249769,-0.0007561898186436711,0.009973603727369884
0.026279775101541336,0.0028816384823580066,0.005530229561262923,0.0022701707575771835,0.012198610665773879
0.0031444274617076218,0.0038307892987494707,0.0027499071627492544,0.000755047986559898,0.021520804385599446
-0.015674319542937853,0.002862580695744299,0.0,0.0026404438828258048,-0.015449417433552992
-0.0053451647651261425,-0.0028544097175891014,0.0018280985419703022,-0.0003761308898756477,0.015691847333308973
-0.014294268708003655,0.0019093658759965493,-0.0009124539146914135,0.0022580939344105655,-0.010674080609700098
0.005104603354494364,0.000951398252390323,0.0018260660634834558,-0.0022530064342471956,-0.0019874983645108424
-0.023892142216857648,0.008563478331939711,-0.002734215187150557,0.0022580939344105655,0.007112375224676448
0.020456229803833326,-0.0009424852964819985,0.003655615488922237,0.0,0.0
0.008806916151082866,-0.00283469822467064,0.0009110822016635822,0.014269690141710312,-0.0005649846582365115
-0.01722957644385059,0.002842756581705963,-0.0009102528864598503,-0.0011107675074686352,-0.03193897778407928
-0.001869924007022128,0.001887676187953824,0.004553889882047413,-0.01260190530139449,0.011094921696795268
-0.008665208815864966,0.012502030952925791,0.007253092617772294,0.013888935029289007,-0.023967710235472506
-0.0004726778824285516,-0.004677460719276327,0.002700261392747816,-0.005183242742866967,-0.05177514909767167
0.008508679345746728,-0.0009383821251216506,0.0035908432070337337,0.007443244916784719,-0.023400936594492938
0.032810197731751645,0.006583486429710739,0.01967769303254152,-0.0011083054932314873,-0.055910544493813386
-0.01599729458930077,0.008412026481011248,-0.0035085286058450516,0.014423054676463432,0.010152323253969087
-0.013720708738870102,0.0009258798016731351,-0.0017603708484715819,-0.004010118975170007,-0.01641540250774487
0.0023380861405837283,-0.0027768194483412945,0.008818568389720838,-0.003660321944796263,-0.029291573313126817
0.034755987140281164,-0.0009282040461565666,0.007866825426984692,-0.007347538245071172,0.0333333601031387
-0.004283084591007347,0.0018584355645459016,0.0008673457034829024,0.0003700058527786876,0.008149397789496415
-0.013696926391671416,0.004637742437129111,0.0025992308443529843,-0.0062892407185575205,-0.040080852564908453
-0.012739162854507824,0.00461807765103317,0.0,0.0014891805189691798,-0.021052644963850065
-0.02258741702839795,0.0027568159907063183,0.005186359533472462,0.005204438276893653,0.0340502070225297
0.013361974218810468,-0.0018340786174966262,0.012898179348073135,-0.0025886897383625707,0.027729609236829766
-0.020367245630678266,-0.0018357136767668258,0.0016971333050714854,0.0,-0.02866780412835168
-0.02896244811705928,0.006439391283119988,-0.005932497669274839,0.010381860089866635,-0.10868052929455785
0.0069302665307484634,0.002741222519735631,0.000852828675004691,0.004403714521215685,0.01480323956514229
0.029990771954132134,0.001824109171455035,0.0014964287320820002,0.0,0.004990444219679091
0.010739684438359154,-0.002730055425128497,0.0017567199272310319,0.0014614317816756817,0.017952609162558808
0.007319534673786876,-0.004561280240059862,0.018421720601709657,0.004013156070854729,-0.007504647596758618
0.0030478134785980604,-0.0009171288837792613,0.012058336505986533,-0.012718022691681319,-0.022684323786879457
-0.018929892801415327,0.0047928379391262155,-0.016170530188986065,0.001104114020945124,0.03675043874551798
-0.01810409275484559,0.013762772770411269,-0.006055116140297301,-0.013235316557042687,0.014925430495003944
0.04803512302381341,-0.014480170844539564,0.014796005633880949,-0.0014902902592414113,0.027573528638348055
-0.010763898260062965,0.007346761173281147,-0.0017150624844440854,-0.002611985847131515,0.008944543584109343
-0.032642792135022525,0.005469737174814027,-0.018042004122480804,0.0026188261840602856,-0.00709222544427357
0.007740595109680726,-0.0009075258334476644,0.0,0.0,-0.02321427209036686
-0.0026404115068583422,-0.002721990947329611,0.002624833658053216,-0.001865671641791078,0.01352829713799375
0.017569162574244457,-0.007280027724898108,0.0,-0.010467244085864524,0.06421359057494525
0.0009460286526308259,-0.00549810014195895,-0.0008727659344940353,-0.002644549205701341,0.0
-0.001890540933414786,-0.00921738767715008,-0.001746720487072917,-0.00037881099816527986,0.01864404193425573
0.006391764614978257,0.0037210985012343656,0.0017497768581589135,-0.002273611661207431,0.009983399401860549
0.004587537124649543,0.007414185871865264,0.0,-0.0003797022049849552,-0.02306427526000432
0.009952229907144172,0.006439630462704127,0.0008735283202547794,0.003799391921051276,0.02698148919736254
-0.005680529294683656,-0.00822586312027207,-0.0008727659344940353,0.00037840871051564307,0.054187115594093616
0.006645575110676205,-0.00645209368545685,0.0026202488073276964,0.007945539918679856,-0.0031152174104217556
0.007875597401749479,-0.0037105011531370913,0.0060975781482282,-0.0011260803297364896,-0.07593750953674316
0.0029879195390474234,-0.0018614658399012107,0.0,-0.006764442950995875,-0.017585406260747782
-0.002520173870553255,0.004662676060810611,0.0017311305174037006,0.000756762074419548,0.010671304008005977
-0.0011491727154696596,0.0,-0.0017281388834442524,-0.006427267323369512,0.014305179412900326
0.005335692128535463,-0.0055707126809660945,0.0017311305174037006,0.0,-0.02417734063471666
0.008784936078567673,0.009337642204023888,0.006051213962010138,0.010274019529857403,0.0
-0.005660372763552579,0.011245584456808011,-0.0025777409312828237,0.00037667082303438626,-0.012388118018544336
0.006641127546666459,0.009191855971005136,-0.0008619538478084054,0.010918651467779483,0.038327471947022795
-0.02269227828214715,-0.006374660284561684,-0.0034482017204310322,-0.005214129968284409,0.0486577449685357
0.007344069663746566,0.0018326276575231226,-0.0008646836366629218,-0.007113417645329578,-0.02400000000000002
-0.002945779128790793,-0.002744444304052962,-0.0017316637061361995,-0.007164495952508565,-0.0049180202796811345
-0.005170233512549749,0.0,-0.002602134878915807,-0.0018989746417806819,0.028006602002835335
-0.011656443901445046,0.0,-0.004347715202062563,-0.010273903405125462,0.011538419685891421
-0.0096150218848573,0.00642108952604703,-0.007860343037858986,-0.0007689819390148678,-0.01615970334322081
0.011453245263427503,-0.005468289579682817,0.0017611011920652953,0.003078177488782474,-0.016103059976993905
-0.008174317369586293,-0.001834402198538032,-0.0008792393382421881,-0.00153442422451755,-0.006873947290247484
-0.0015122462221029975,-0.002755830480158261,0.0017593491234229042,-0.0034575256960833745,-0.019446280475300726
0.00969228987620152,-0.005523683250987732,0.0017557861564787558,-0.01657666882862263,-0.031932798754267355
-0.02204902013393384,0.004629492970252613,-0.0017527087746758152,0.012152120851999015,0.012500021523900173
-0.015413448695611898,0.0,-0.0017562592502504693,-0.008133253308414967,-0.019890258118692272
-0.02157473457025516,-0.004608159528111555,-0.007035974715365101,0.008199945542628484,-0.0010497091226590038
0.00151203642244635,-0.0009259463971685866,-0.008857509645233241,0.0011618426753916555,0.009457109106090211
-0.006756071237736028,0.005560588174007286,0.004467885973182595,0.009284309077308928,0.006245673389375872
0.02128703593404202,0.0036865989967398427,0.008006998256052,0.018781119245363076,-0.0193103264118063
-0.009246532245189232,0.011019647796046694,0.002648342043032992,0.006019586820906309,-0.011251747145398672
-0.019692706160076345,0.00601897153004427,0.004401634885212946,-0.00224385234559088,-0.02489334075562344
0.005243721868660289,0.005439711572467143,0.008764151070691284,-0.005996910266649058,0.008388021210662844
-0.007945271125643916,-0.009016980809970598,0.0052125105603866295,-0.011689313577767035,0.006871628812981312
0.009141882776987575,-0.0009092945102586736,-0.0017281388834442524,0.0015261117404414826,0.027298858646420898
0.010741745186257257,-0.0009111755967884383,0.0017311305174037006,-0.00990478515625004,-0.010489550363906752
0.007138481638662375,0.007292420667494248,0.0025929401927153872,0.005771450693444091,0.022968252417042034
0.0011029101537392005,0.0009048224278715988,0.0017243994862570222,0.015302219179025744,-0.015889498435183502
-0.029578320903554056,-0.0018087061940168514,-0.002581649723858881,0.020346624041711836,-0.024219043159035336
-0.042801649796398666,0.0009063410343022049,-0.006039706751361895,0.0029542774985591436,0.0071942722456204145
0.016429457169679473,-0.0018101101198787495,0.0,-0.01767311562105578,-0.01964282989501953
-0.019746482569478307,0.0063473400682032555,-0.00607647328667138,-0.01611689651314918,-0.036429871482922205
0.00025437425410634873,0.0,-0.0034933065127711327,-0.00952380952380949,0.007561393187974774
-0.02005725377039136,0.0045041925963529295,-0.003505889813927743,-0.00730766883263223,0.0018762155769191935
0.020346702100073832,-0.005381855488281073,0.007915784684536131,0.006586523243906184,-0.01947567201891065
-0.026843486941839134,0.0027051406015978774,-0.0026179619434286705,0.0026944274053972705,-0.010695213268968162
-0.01698705646899701,0.0008994734924629988,-0.00787382749089971,0.005374256800323884,0.03474902053227691
-0.010155195882681656,0.0044924019950320915,-0.00529085515862282,-0.003054554454418712,-0.010447715942830227
0.03023761212576659,-0.006259763276331376,0.0034133547564558775,0.0015319566722866718,0.029411718168674827
0.012753369392268565,-0.006302665374975036,0.015219328012683997,0.001529613370877092,0.0058608004352946885
0.020441638193025025,-0.011773585415278842,-0.001763635820390741,-0.0034364028921669565,0.010560849424475327
-0.02763952721236551,-0.0009164321983310408,-0.007950785434760799,-0.004980796141642707,-0.05405405405405406
0.0038249986986089723,-0.0009185698986884372,0.004452819615109016,-0.003465631004071712,0.003809538341703833
0.010477552832846682,0.0067363926662122875,0.008865149592454102,-0.0034775654518358623,0.0018975042253019936
-0.021338703622230448,-0.0018327381692079259,0.0017569024577341885,-0.008918138221794325,-0.030681798395703064
-0.03336201579248321,0.0009179929076357229,-0.010525659213981853,0.0046947639311367695,0.023446673618290337
0.004166839463852545,0.0009172683123048753,-0.0017730837972859126,0.006230553658770122,0.035509747468939645
0.03788908491349652,-0.0054996213302446195,0.011545279711020484,-0.0011609434986632472,0.005162219222571096
-0.015210977403582349,0.010138101737968697,-0.013170001314618984,0.007361463973473814,-0.007336785079244179
0.011121196833420832,-0.0036498054020620563,0.004448926293705968,-0.006538508488581729,0.0103474017801779
0.018243537436401613,-0.015567587194405985,0.0008858576609427349,-0.0038714674690636386,0.04169712448010099
0.0006860327020876689,0.00093006775681026,-0.015044503437400047,0.005441214459710686,-0.010533681245873727
0.018160798426739344,-0.0018587636778771843,0.002695094906792761,0.005411649905002758,0.0024840203714036058
-0.01051668410261708,-0.01117251704905975,-0.0026878508935394008,0.012302889713042164,0.019115076655835228
0.01411547910299249,0.006590587716992058,0.0116803372400891,-0.00835541888130642,-0.019103894648108466
0.03974516317685084,0.002806403057053597,0.011545279711020484,0.000765919895742373,-0.010269086775110403
0.013306352846277791,-0.013059776953642244,0.0,0.015308075724707937,-0.004293410946611287
-0.009152245310007023,0.0,-0.0017561602506567242,-0.0018846589634605726,-0.019762818489699296
-0.018152512906418283,0.006615570472816801,-0.002638473770307459,-0.004153986543222632,0.012096771092370284
-0.005399212803847475,-0.0018769428763721896,0.0,0.0015168520211152892,-0.027164070388278394
0.013078063522837358,-0.0037629903271512166,0.00440935751964977,-0.006437001771082529,0.01600894621759852
0.004465241002387099,0.008499373072802019,0.010535294052125943,0.007621951396801441,0.042139962621839056
0.0166500249504975,-0.011236830379825036,0.01042592079727056,-0.001891074173760221,-0.00597749905420597
0.006996406195252991,0.006660559347211548,0.0008603517938050587,0.00037895455031677905,0.006720856867082459
0.003079332301101134,0.003780920082041117,0.0025764871157696323,0.001515128395774168,0.016865828005133032
-0.0018105983366579759,0.004708108481637385,-0.005998371773801803,0.003782148347520442,-0.039391889286784054
-0.01269501004633622,0.007497518613456267,0.0,0.003391084842433667,0.023381350493433928
0.01701150513797134,0.0,-0.0008618567984325365,-0.0007509639452503158,-0.0031634499182555675
-0.008638414379560033,-0.0018597353385239046,-0.0034510564165461943,0.0,-0.020803954156916937
-0.00047541423814989603,-0.00466067033691242,-0.0008658505238382519,-0.003757985633457639,-0.01368386971016411
-0.004200242604057602,0.005617323975894317,0.0008666008706561534,0.018483567648697186,0.03066813330800411
0.002944647028583436,-0.01024186880280975,-0.0017318325959176928,-0.003333310727719918,0.010272792073321213
-0.0069039762266774884,-0.015992137456554145,0.0017348370432579419,-0.004459354068426236,0.0010518505895993346
0.0019975889488201837,0.003824478867519465,0.0017311090805909313,0.0014930716894265839,0.005604197957540302
0.004625567520160301,-0.005714771005443264,0.0034578108922422857,-0.0007453660028021725,0.009404404959026946
0.02357554828643771,0.0038316229485000353,0.006029564871102178,0.014546787794471605,-0.004140749957910694
0.001551069517725212,0.005724767673489284,0.004280025153050371,0.005882375380572125,0.0017324752599836568
0.004567888654393837,0.0018975145289212847,0.004263533258033414,0.050438550749694055,0.03459010741190016
0.014721956475914011,0.0009475631305422283,0.002545995627199815,-0.006958942388566536,0.0023403442053269163
-0.0012914563949154578,-0.0018924891760554452,0.005927392560944211,-0.0010511135227198043,-0.008005329379009773
-0.01696082928822229,-0.0009480990719187288,0.004208227991213231,-0.005261311707777994,-0.005379954560977951
0.002940405621533859,-0.009487451868428587,0.005868218432496075,-0.015867418558367263,-0.039553755216756525
-0.011803212358513337,0.0019158114742499066,-0.0008342039708160165,-0.004299577860224724,-0.0010559903839013618
-0.007962545969347201,-0.0009554047302179347,-0.0025015966829545766,-0.014753530743303434,0.009866127375810052
-0.014006935933383424,0.0,-0.007525326111439079,-0.029583549843187784,-0.0038381232008797284
0.0051879892477815215,0.014714731944579507,0.001685529350361481,-0.0015055490993007847,-0.0063046725967507156
0.0061924305626863685,0.004740043989826637,0.0033635333386450306,0.004146272725704225,-0.015509359218951135
0.004813668872853061,0.003773703487283786,0.004191993960166451,-0.005630630759634547,0.007160717988025089
0.011465132450430682,0.003758861499916444,0.00500812514022253,0.003020076742091149,0.0039104377402534585
-0.008307374720731842,0.0,0.002491584403620628,0.0,-0.018413614092712915
0.003601264087396805,-0.005617474526612765,0.0016566551515044825,0.0011290469672051717,0.0010822758798212373
-0.00928280444699603,-0.002825051625452657,-0.002481846739790128,0.02781952592663295,0.023423409676766704
-0.007086937288821593,0.005665871112584542,0.008292544527316315,-0.020117045072365447,0.022535257239210793
-0.0017439520467217307,0.0037553323328785027,0.009046322104669269,0.013437873032974501,0.0048209154695164624
-0.00858002560770832,0.0,0.0024442606959622637,0.0018416206261511192,-0.011651821419877861
-0.022435729824958672,0.0018711151967418793,-0.0008126228360914034,0.012132308062385189,0.006934839177575647
0.0016113106443498282,-0.0037341770205909786,0.0,-0.014892756148688124,-0.0182507117746723
-0.004842197685933858,-0.0009376071633709904,0.004882298552334019,0.004424711045134755,-0.0336724301688629
0.004370650851001523,0.001875786082446762,-0.002429350276595188,0.0036710720352659543,-0.0025408238389369453
0.005254449326566268,0.0018736971578861006,0.007304997552894266,-0.003657644558611839,-0.03566228379043768
0.011353722758761231,0.0028036323408922037,0.0016116963808392448,0.0007342592199441889,0.002264130790278651
-0.00783418375966316,0.0074544275905179536,-0.0014756833721929485,-0.001100580718376598,0.01016568009008778
-0.009197787703133842,-0.001849524660680335,-0.001642391009884725,0.005141478063990679,0.01565412141216016
-0.0013965739188303017,-0.006487796060276718,0.009046631483312417,0.009134088010595232,-0.009908273679400836
-0.0005760025228792598,0.0009338255135686868,-0.0016305260530551369,-0.01484433715535971,-0.050778315608941194
0.00551520908854175,-0.007456198126253866,0.005714761798810697,-0.010290401498490476,-0.0019524069979509617
0.0036837656218760007,-0.0018870610380048447,0.0064938196644361845,0.004827398327051924,0.026995326622639926
0.012479533997844294,0.004725380452104355,0.0,-0.004434634811398275,-0.011428542364211314
-0.00024139826633029493,-0.004703156249499685,0.0008058138843480833,-0.006681469316069832,0.011175298637866371
-0.01950006583869035,-0.0028356452866832305,-0.0016113513917467293,-0.009342301730116298,0.02972563618327606
-0.02161423794028272,0.0028437090368100826,-0.002421258990894626,0.0030176830424377687,0.04404139920608552
0.005459783492897774,0.003780900097998696,-0.010517688626112687,0.0022565104072518327,-0.021977984828295383
-0.012030181651112692,0.003766658737608397,-0.0049061746297037745,-0.0011256577597326123,-0.0036245154373566457
0.0010149324072150634,-0.0018760847500739475,-0.004107972916292613,0.007888713334484265,-0.013823178025844873
0.023736917550526204,0.004698612985654105,0.00494996307195783,-0.006336122872897421,-0.011434945271548425
0.008663935263019118,0.0009361768866074094,0.0032840475252247092,0.0018754688242799133,-0.007835786957122615
-0.012515700936001073,0.004672147390003989,-0.0008178059008920879,-0.0007488289122454805,-0.019932331087028077
0.009360645377885835,0.0009308344723488737,0.005732318599048769,0.004496111781466139,-0.01880275445740287
-0.006811841561683574,0.009293479088588352,0.0008145994581438831,0.008578842747510862,-0.02659367670283641
0.00875965654794486,-0.0018423472190737256,0.0016280548320666277,-0.0036982249355479446,-0.007633532799040665
-0.005980471610603888,-0.000921710968139533,-0.0016254085777774874,0.001855976285553007,0.03603236284040179
-0.019697058549931645,0.001846402971192207,-0.004068590249128978,-0.0040756062556174255,0.020711242027558585
-0.009667095201974396,0.0018432324150514656,-0.004901802841899339,0.0033483052638965116,0.007274066638757404
0.011035028439517092,-0.006439965919160406,0.0008215321482754057,-0.0074156466795586296,0.02014445828216682
0.010495563741622638,0.0,0.0032811071586968943,-0.005603287006352264,-0.004098383372809211
0.0038220527053463016,0.0046299414239519,-0.0016350664358891764,0.004507819813771796,0.010849267508183491
0.00033159743735655667,0.0027647905314203136,-0.00737097871750636,-0.010471158776662826,-0.014433800532561047
0.004136936595738661,0.007572275572158338,0.0016497826544676908,0.0060468861171896204,-0.010514411870856999
0.006262885408143903,-0.002749210441434058,0.0057664175035865295,0.004507819813771796,0.01593928160203384
0.004094543865099887,-0.004595264036846958,0.004094574342495161,0.0,0.03511388160758777
-0.005464186582398112,-0.0018470777191689214,0.0032624963241276728,0.001869857933480601,-0.0032478617182520875
-0.01344936832589938,-0.00092507378191653,0.003251887054565694,-0.0029861433788530567,0.004344638965916081
0.003907065463310877,0.0,0.0032417694615518577,0.00037441445612262925,0.0072098328979688375
-0.01854806610575488,0.009259419520321499,0.0032310534739801167,0.0026196918318655005,-0.01431637834232291
0.002952990871129213,-0.0027521911525203446,0.0016101736322406968,0.020530048993301575,0.00363102653583125
0.0034489154650256815,0.003679061469422429,0.009646649489926551,0.0018288222793059195,0.014833569336678787
0.00025189196242814127,0.0009172850799448184,-0.0007967953442079567,0.006571808509156618,-0.008199627397224463
-0.0004194478352336217,-0.0009164444391341897,0.0055782133179487214,0.0021761899143006858,0.006829638250965386
-0.008635716834751062,-0.001832040352724107,0.0071312752954164615,-0.0021714643953840707,-0.016065717931535217
0.003467582753395204,0.004591387269432756,0.0023601818931968666,-0.0018135653894151282,-0.00399124474363155
-0.016013857359527317,0.00639821986510003,0.0023550926904467584,0.014898166439226479,-0.02987255298294722
0.009251206336193807,-0.004541004408370464,0.004698417961874313,-0.011457149406770117,0.020653442048150117
-0.017059163411820566,0.00182379483939199,0.007014785309404914,-0.00398408576312459,0.024650480823076304
0.01036159960416283,0.000911894076321973,0.000774132257518767,-0.00036365855823861093,-0.05314181407412333
-0.0035896992955866125,0.0036393445093167998,0.0,0.0014550524022018951,0.009859625076172884
0.02075507553178002,-0.004533907341638277,-0.007734065937614054,-0.010170678957945989,0.010138958553234101
-0.005965685217596661,-0.0018204746670890115,0.0031179018748201948,0.00036699487528668584,-0.008550168977619288
-0.014622148333504281,0.007298155486723079,-0.003885350362746287,-0.001100580718376598,0.018747656489301434
-0.008921368978594857,0.0054353792038079884,-0.007800196252272462,0.005141478063990679,-0.004416666871418284
-0.01921394019315137,-0.0018011320141834153,-0.00943436036595735,0.006211112947146047,-0.01848428887624376
0.007324515907947804,0.004624181639304004,-0.0023803142156767487,-0.003631082142927955,0.0244821674032889
-0.006395411183621413,-0.014440405952073299,-0.0015916113611965654,-0.010204037373357289,-0.009926487139351625
0.0024687429524912208,0.0018311981362557628,-0.002390153678873963,0.0014727315445344225,0.0007426831614194551
-0.025769592754830373,0.008226185514831785,-0.010383278904607107,0.003676470588235281,0.02337659157445926
-0.018506704135378027,0.004533871972630665,-0.009685096134030458,0.00036632272350045625,0.01631619884642066
0.0122333593379651,-0.0054147154977987055,-0.0016305260530551369,-0.005492493469338999,-0.014270478632898542
0.0,0.0,0.0,0.06848308426188532,0.06876589155228152
-0.052249216346775595,0.008166461370051836,-0.0334686899482316,-0.0013784438223148898,-0.024382025193407264
-0.0023960590673642868,-0.011701759844328752,0.010134865829938944,-0.005866051625466495,-0.038528244483833074
-0.020183164231518003,-0.002731959835720721,-0.010869700048040665,0.01180143639171849,-0.03537911272898342
-0.03178053091965127,-0.009131821752422997,-0.02197823457978143,-0.00857632933104635,-0.004865238177668263
-0.01078870195365611,0.00737239303239523,-0.012727380392180576,0.010034580956693295,-0.023317067908066758
0.035155726212188654,0.0009152761195307946,0.008952741840006606,-0.007536765109468657,-0.15248360374181125
0.010427363045860227,-0.0018278509789498854,0.014197256465800612,0.0027614351372449164,-0.009086813305754005
-0.0035384552005546244,0.010988789815093991,0.012247665011210884,0.009638512196105786,0.0261347871976938
0.008679738372252999,0.007245516161725751,0.009508156829234116,-0.00545508234752079,0.016085818760112502
0.021217876059709484,0.005239146315511034,0.015410455516587263,0.002399662873364239,0.030343031706358214
-0.0016273573401797137,0.0044926194356424975,-0.0008428563437663517,-0.0006839319207507799,-0.006402032290931614
0.012563478484278745,0.0035777984317075795,-0.006751245695265751,-0.007871383348599048,-0.02104809951312636
0.016764240156639465,0.0017819676180579336,-0.015293553350571254,0.0020697002971648004,-0.031154057187314566
0.0008386887960158962,0.0,0.012079350499426988,0.0,0.024909385822508234
-0.0019546006557997764,-0.0008897307942100641,-0.004261734592852506,0.0030980857021838393,-0.01060538135300726
-0.006528427557355054,0.0,0.000855907559736524,0.003431709062956312,0.0026798291615297565
-0.005350315887001633,-0.006233218959295961,0.0034211389706824136,-0.011969904490624184,0.0013362484756078707
0.02227249789230301,0.0017926631833218298,0.005968118903961317,-0.011076433911589856,0.002224250241430692
0.015509883260121926,-0.00805054694050411,0.010169595191950709,-0.013650767404365216,0.03595203911478362
-0.004545272500988018,0.0,-0.003355860879442174,0.011000731858771928,-0.035989723525976625
-0.0018267358653805132,0.005409580436578354,0.006733830283716324,-0.00982796719183543,-0.00933329264322913
0.00631276738898201,0.0035885440915313094,-0.010869236592736864,0.0007089035275658073,-0.013010359067564092
-0.02127431019299386,0.0026810065552878015,-0.005917727874489409,0.0038965857282371452,-0.008636387911709842
-0.002136655264185827,0.0008906513523838644,-0.00850302709376305,-0.014819978051895166,-0.022925264201898776
-0.0006520969410253041,-0.004451729838115925,-0.006860946462359463,0.0032234737003413727,0.02440171144043135
0.019748676537575838,0.0,-0.012953074630263406,-0.016422727608994103,-0.0032065824584911473
-0.005115938715039459,-0.0017894552927004703,-0.0008753297953613126,0.002177880593523085,0.00413603638057114
-0.002662436831317505,0.0071684244384668805,-0.009631828737528325,-0.000724419422708289,0.02196794205291641
0.017952928824322534,0.0053381635217453205,0.002651724345973827,0.006886531129091766,-0.01433048347145316
-0.0022609739338798063,0.0008851165192518273,0.0,0.000359993189021246,0.0018173106661862892
-0.026015720923734276,0.0026521218458916973,0.004409523635029888,0.004318144056808526,0.004535164849423179
-0.01200489704404728,0.005291748449080869,-0.0017554003875884794,0.00537441765387725,-0.012641028628399331
